Genus,species,Year,Location,region,subregion,Elytron.mm
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,8.07
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,8.69
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,7.94
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,7.55
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,7.83
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,7.11
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,7.74
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,7.19
Harpalus,fraternus,1994,"Osoyoos, BC",Southern_Interior,Osoyoos,7.84
Harpalus,fraternus,1994,"Vaseux Cr., BC",Southern_Interior,Osoyoos,7.19
Harpalus,fraternus,1994,"Vaseux Cr., BC",Southern_Interior,Osoyoos,8.26
Harpalus,fraternus,1994,"Vaseux Cr., BC",Southern_Interior,Osoyoos,6.67
Harpalus,fraternus,1995,"Oliver, BC",Southern_Interior,Osoyoos,6.13
Harpalus,fraternus,1995,"Orville, WA",Southern_Interior,Osoyoos,7.98
Harpalus,fraternus,1995,"Orville, WA",Southern_Interior,Osoyoos,8.01
Harpalus,fraternus,1995,"Orville, WA",Southern_Interior,Osoyoos,7.31
Harpalus,fraternus,1995,"Orville, WA",Southern_Interior,Osoyoos,7.72
Harpalus,fraternus,1995,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.42
Harpalus,fraternus,1995,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.25
Harpalus,fraternus,1995,"Osoyoos, B.C.",Southern_Interior,Osoyoos,6.77
Harpalus,fraternus,1995,"Osoyoos, B.C.",Southern_Interior,Osoyoos,9.99
Harpalus,fraternus,1995,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.98
Harpalus,fraternus,1995,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.60
Harpalus,fraternus,1995,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.95
Harpalus,fraternus,1995,"Osoyoos, B.C.",Southern_Interior,Osoyoos,9.15
Harpalus,fraternus,1995,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.87
Harpalus,fraternus,1995,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.06
Harpalus,fraternus,1995,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.79
Harpalus,fraternus,1995,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.51
Harpalus,fraternus,1995,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.81
Harpalus,fraternus,1995,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.63
Harpalus,fraternus,1995,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.42
Harpalus,fraternus,1995,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.81
Harpalus,fraternus,1995,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.63
Harpalus,fraternus,1995,"Osoyoos, B.C.",Southern_Interior,Osoyoos,6.79
Harpalus,fraternus,1995,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.63
Harpalus,fraternus,1995,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.08
Harpalus,fraternus,1995,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.81
Harpalus,fraternus,1995,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.51
Harpalus,fraternus,1995,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.51
Harpalus,fraternus,1995,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.80
Harpalus,fraternus,1995,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.02
Harpalus,fraternus,1995,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.39
Harpalus,fraternus,1995,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.98
Harpalus,fraternus,1995,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.29
Harpalus,fraternus,1995,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.28
Harpalus,fraternus,1995,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.72
Harpalus,fraternus,1995,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.06
Harpalus,fraternus,1995,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.43
Harpalus,fraternus,1995,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.52
Harpalus,fraternus,1995,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.39
Harpalus,fraternus,1995,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.74
Harpalus,fraternus,1995,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.59
Harpalus,fraternus,1995,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.21
Harpalus,fraternus,1995,"Osoyoos, BC",Southern_Interior,Osoyoos,8.44
Harpalus,fraternus,1995,"Osoyoos, BC",Southern_Interior,Osoyoos,9.32
Harpalus,fraternus,1995,"Osoyoos, BC",Southern_Interior,Osoyoos,8.56
Harpalus,fraternus,1995,"Osoyoos, BC",Southern_Interior,Osoyoos,8.88
Harpalus,fraternus,1995,"Osoyoos, BC",Southern_Interior,Osoyoos,8.47
Harpalus,fraternus,1995,"Osoyoos, BC",Southern_Interior,Osoyoos,7.54
Harpalus,fraternus,1995,"Osoyoos, BC",Southern_Interior,Osoyoos,8.71
Harpalus,fraternus,1995,"Osoyoos, BC",Southern_Interior,Osoyoos,8.36
Harpalus,fraternus,1995,"Osoyoos, BC",Southern_Interior,Osoyoos,6.85
Harpalus,fraternus,1995,"Osoyoos, BC",Southern_Interior,Osoyoos,7.73
Harpalus,fraternus,1995,"Osoyoos, BC",Southern_Interior,Osoyoos,7.89
Harpalus,fraternus,1995,"Osoyoos, BC",Southern_Interior,Osoyoos,7.72
Harpalus,fraternus,1995,"Osoyoos, BC",Southern_Interior,Osoyoos,7.21
Harpalus,fraternus,1995,"Osoyoos, BC",Southern_Interior,Osoyoos,7.47
Harpalus,fraternus,1995,"Osoyoos, BC",Southern_Interior,Osoyoos,8.14
Harpalus,fraternus,1995,"Osoyoos, BC",Southern_Interior,Osoyoos,8.09
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,8.26
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,7.67
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,7.35
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,6.85
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,6.53
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,6.53
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,7.51
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,9.31
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,8.09
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,7.89
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,6.34
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,8.63
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,7.72
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,7.54
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,7.58
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,6.86
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,6.49
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,7.38
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,7.74
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,8.25
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,8.60
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,7.90
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,8.08
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,7.55
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,7.20
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,7.05
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,7.37
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,8.10
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,7.20
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,6.67
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,7.37
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,7.04
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,7.19
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,7.19
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,7.10
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,8.25
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,7.72
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,5.79
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,6.32
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,7.79
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,6.85
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,6.70
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,7.42
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,7.20
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,7.40
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,7.07
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,7.40
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,7.73
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,6.67
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,7.37
Harpalus,fraternus,1995,"Vaseux Cr., BC",Southern_Interior,Osoyoos,6.32
Harpalus,fraternus,1996,"Skaha Lake, BC",Southern_Interior,Osoyoos,7.81
Harpalus,fraternus,1996,"Skaha Lake, BC",Southern_Interior,Osoyoos,6.58
Harpalus,fraternus,1996,"Skaha Lake, BC",Southern_Interior,Osoyoos,6.86
Harpalus,fraternus,1997,"Chopaka, BC",Southern_Interior,Osoyoos,7.11
Harpalus,fraternus,1997,"Chopaka, BC",Southern_Interior,Osoyoos,7.78
Harpalus,fraternus,1997,"Chopaka, BC",Southern_Interior,Osoyoos,8.06
Harpalus,fraternus,1997,"Chopaka, BC",Southern_Interior,Osoyoos,7.63
Harpalus,fraternus,1997,"Chopaka, BC",Southern_Interior,Osoyoos,8.20
Harpalus,fraternus,1997,"Chopaka, BC",Southern_Interior,Osoyoos,6.85
Harpalus,fraternus,1997,"Chopaka, BC",Southern_Interior,Osoyoos,7.63
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.59
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.74
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,6.67
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.28
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.64
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.22
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,5.71
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,6.85
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,9.65
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,9.31
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.51
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.59
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.74
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.72
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.28
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.37
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.63
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.77
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.20
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.51
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.63
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.88
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.32
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.91
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.25
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.95
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,9.35
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,9.08
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.38
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.55
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,9.75
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,9.49
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.86
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.96
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.68
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,9.39
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,9.66
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.50
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,9.50
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.84
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.90
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.82
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,9.61
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.96
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.16
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,6.45
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.16
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.04
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,9.10
Harpalus,fraternus,1997,"Osoyoos, B.C.",Southern_Interior,Osoyoos,9.66
Harpalus,fraternus,1997,"Osoyoos, BC",Southern_Interior,Osoyoos,8.11
Harpalus,fraternus,1997,"Osoyoos, BC",Southern_Interior,Osoyoos,7.51
Harpalus,fraternus,1997,"Osoyoos, BC",Southern_Interior,Osoyoos,7.51
Harpalus,fraternus,1997,"Osoyoos, BC",Southern_Interior,Osoyoos,7.09
Harpalus,fraternus,1997,"Osoyoos, BC",Southern_Interior,Osoyoos,7.08
Harpalus,fraternus,1997,"Osoyoos, BC",Southern_Interior,Osoyoos,6.70
Harpalus,fraternus,1997,"Osoyoos, BC",Southern_Interior,Osoyoos,6.49
Harpalus,fraternus,1997,"Osoyoos, BC",Southern_Interior,Osoyoos,6.14
Harpalus,fraternus,1997,"Osoyoos, BC",Southern_Interior,Osoyoos,7.04
Harpalus,fraternus,1997,"Osoyoos, BC",Southern_Interior,Osoyoos,7.02
Harpalus,fraternus,1997,"Osoyoos, BC",Southern_Interior,Osoyoos,8.61
Harpalus,fraternus,1997,"Osoyoos, BC",Southern_Interior,Osoyoos,8.25
Harpalus,fraternus,1997,"Osoyoos, BC",Southern_Interior,Osoyoos,8.79
Harpalus,fraternus,1997,"Osoyoos, BC",Southern_Interior,Osoyoos,7.55
Harpalus,fraternus,1997,"Osoyoos, BC",Southern_Interior,Osoyoos,8.43
Harpalus,fraternus,1997,"Osoyoos, BC",Southern_Interior,Osoyoos,8.42
Harpalus,fraternus,1997,"Osoyoos, BC",Southern_Interior,Osoyoos,7.52
Harpalus,fraternus,1997,"Osoyoos, BC",Southern_Interior,Osoyoos,8.67
Harpalus,fraternus,1997,"Osoyoos, BC",Southern_Interior,Osoyoos,7.39
Harpalus,fraternus,1997,"Osoyoos, BC",Southern_Interior,Osoyoos,8.47
Harpalus,fraternus,1997,"Osoyoos, BC",Southern_Interior,Osoyoos,8.34
Harpalus,fraternus,1997,"Osoyoos, BC",Southern_Interior,Osoyoos,8.86
Harpalus,fraternus,1997,"Osoyoos, BC",Southern_Interior,Osoyoos,8.21
Harpalus,fraternus,1997,"Osoyoos, BC",Southern_Interior,Osoyoos,8.20
Harpalus,fraternus,1997,"Osoyoos, BC",Southern_Interior,Osoyoos,7.56
Harpalus,fraternus,1997,"Osoyoos, BC",Southern_Interior,Osoyoos,7.64
Harpalus,fraternus,1997,"Osoyoos, BC",Southern_Interior,Osoyoos,8.17
Harpalus,fraternus,1997,"Osoyoos, BC",Southern_Interior,Osoyoos,7.96
Harpalus,fraternus,1997,"Osoyoos, BC",Southern_Interior,Osoyoos,7.92
Harpalus,fraternus,1997,"Osoyoos, BC",Southern_Interior,Osoyoos,7.91
Harpalus,fraternus,1997,"Osoyoos, BC",Southern_Interior,Osoyoos,7.41
Harpalus,fraternus,1997,"Osoyoos, BC",Southern_Interior,Osoyoos,6.84
Harpalus,fraternus,1997,"Osoyoos, BC",Southern_Interior,Osoyoos,7.65
Harpalus,fraternus,1997,"Osoyoos, BC",Southern_Interior,Osoyoos,7.79
Harpalus,fraternus,1997,"Osoyoos, BC",Southern_Interior,Osoyoos,7.93
Harpalus,fraternus,1998,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.07
Harpalus,fraternus,1998,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.16
Harpalus,fraternus,1998,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.31
Harpalus,fraternus,1998,"Osoyoos, B.C.",Southern_Interior,Osoyoos,6.32
Harpalus,fraternus,1998,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.02
Harpalus,fraternus,1998,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.11
Harpalus,fraternus,1998,"Osoyoos, B.C.",Southern_Interior,Osoyoos,6.93
Harpalus,fraternus,1998,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.33
Harpalus,fraternus,1998,"Osoyoos, B.C.",Southern_Interior,Osoyoos,6.59
Harpalus,fraternus,1998,"Osoyoos, B.C.",Southern_Interior,Osoyoos,6.50
Harpalus,fraternus,1998,"Osoyoos, B.C.",Southern_Interior,Osoyoos,6.94
Harpalus,fraternus,1998,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.13
Harpalus,fraternus,1998,"Osoyoos, B.C.",Southern_Interior,Osoyoos,6.35
Harpalus,fraternus,1999,"Osoyoos, B.C.",Southern_Interior,Osoyoos,9.13
Harpalus,fraternus,1999,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.25
Harpalus,fraternus,2000,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.97
Harpalus,fraternus,2000,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.28
Harpalus,fraternus,2000,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.97
Harpalus,fraternus,2001,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.42
Harpalus,fraternus,2001,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.73
Harpalus,fraternus,2001,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.02
Harpalus,fraternus,2001,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.60
Harpalus,fraternus,2001,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.42
Harpalus,fraternus,2001,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.45
Harpalus,fraternus,2001,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.95
Harpalus,fraternus,2001,"Osoyoos, B.C.",Southern_Interior,Osoyoos,9.30
Harpalus,fraternus,2001,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.77
Harpalus,fraternus,2001,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.09
Harpalus,fraternus,2001,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.10
Harpalus,fraternus,2001,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.56
Harpalus,fraternus,2001,"Osoyoos, B.C.",Southern_Interior,Osoyoos,6.49
Harpalus,fraternus,2001,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.40
Harpalus,fraternus,2001,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.07
Harpalus,fraternus,2001,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.25
Harpalus,fraternus,2001,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.94
Harpalus,fraternus,2001,"Osoyoos, B.C.",Southern_Interior,Osoyoos,9.92
Harpalus,fraternus,2001,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.42
Harpalus,fraternus,2001,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.73
Harpalus,fraternus,2001,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.02
Harpalus,fraternus,2001,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.60
Harpalus,fraternus,2001,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.42
Harpalus,fraternus,2001,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.45
Harpalus,fraternus,2002,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.54
Harpalus,fraternus,2002,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.40
Harpalus,fraternus,2002,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.07
Harpalus,fraternus,2002,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.54
Harpalus,fraternus,2003,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.26
Harpalus,fraternus,2003,"Osoyoos, B.C.",Southern_Interior,Osoyoos,9.06
Harpalus,fraternus,2003,"Osoyoos, B.C.",Southern_Interior,Osoyoos,9.71
Harpalus,fraternus,2003,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.10
Harpalus,fraternus,2003,"Osoyoos, B.C.",Southern_Interior,Osoyoos,10.01
Harpalus,fraternus,2003,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.42
Harpalus,fraternus,2003,"Osoyoos, B.C.",Southern_Interior,Osoyoos,9.29
Harpalus,fraternus,2003,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.26
Harpalus,fraternus,2003,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.60
Harpalus,fraternus,2003,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.95
Harpalus,fraternus,2003,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.77
Harpalus,fraternus,2003,"Osoyoos, B.C.",Southern_Interior,Osoyoos,9.30
Harpalus,fraternus,2003,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.25
Harpalus,fraternus,2003,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.90
Harpalus,fraternus,2003,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.26
Harpalus,fraternus,2003,"Osoyoos, B.C.",Southern_Interior,Osoyoos,9.06
Harpalus,fraternus,2003,"Osoyoos, B.C.",Southern_Interior,Osoyoos,9.71
Harpalus,fraternus,2003,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.10
Harpalus,fraternus,2003,"Osoyoos, B.C.",Southern_Interior,Osoyoos,10.01
Harpalus,fraternus,2003,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.42
Harpalus,fraternus,2003,"Osoyoos, B.C.",Southern_Interior,Osoyoos,9.29
Harpalus,fraternus,2003,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.26
Harpalus,fraternus,2003,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.60
Harpalus,fraternus,2003,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.95
Harpalus,fraternus,2003,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.77
Harpalus,fraternus,2003,"Osoyoos, B.C.",Southern_Interior,Osoyoos,9.30
Harpalus,fraternus,2003,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.25
Harpalus,fraternus,2005,"Osoyoos, B.C.",Southern_Interior,Osoyoos,9.13
Harpalus,fraternus,2005,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.07
Harpalus,fraternus,2005,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.60
Harpalus,fraternus,2006,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.95
Harpalus,fraternus,2006,"Osoyoos, B.C.",Southern_Interior,Osoyoos,11.06
Harpalus,fraternus,2006,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.75
Harpalus,fraternus,2006,"Osoyoos, B.C.",Southern_Interior,Osoyoos,8.34
Harpalus,fraternus,2006,"Osoyoos, B.C.",Southern_Interior,Osoyoos,7.91
Harpalus,fraternus,2006,"Osoyoos, B.C.",Southern_Interior,Osoyoos,6.88
Harpalus,fraternus,2006,"Osoyoos, B.C.",Southern_Interior,Osoyoos,6.68
